0,1,2,3,sequence_id,label
0.4772725,0.355555,0.511111,0.531915,281,1
0.511111,0.23076999999999998,0.4772725,0.285715,106,1
0.56818,0.6,0.155555,0.31915,259,-1
0.18181999999999998,0.42222,0.6666650000000001,0.44681,235,1
0.68889,0.30769,0.5454545,0.57143,111,1
0.59091,0.4,0.4666665,0.25532,219,1
0.333335,0.30769,0.4772725,0.42857,180,1
0.613635,0.511111,0.4,0.38298,211,1
0.4772725,0.333335,0.4,0.44681,293,1
0.933335,0.615385,0.15909,0.166665,130,1
0.6,0.43589500000000003,0.5227275,0.57143,109,1
0.24444500000000002,0.0,0.8863650000000001,0.38095,113,1
0.511111,0.4615385,0.34091,0.357145,142,-1
0.4666665,0.05127999999999999,0.84091,0.857145,176,1
0.727275,0.6,0.511111,0.40425500000000003,297,1
0.17778,0.025639999999999996,0.40909,0.40476,161,-1
0.84091,0.6,0.11110999999999999,0.31915,226,1
0.56818,0.57778,0.22221999999999997,0.340425,252,-1
0.59524,0.7,0.166665,0.0,103,-1
0.613635,0.5333335,0.04444500000000001,0.19149,236,1
0.5454545,0.511111,0.5333335,0.44681,218,1
0.444445,0.6666650000000001,0.227275,0.5,131,-1
0.555555,0.4871795,0.4772725,0.57143,175,1
0.13333499999999998,0.25641,0.5454545,0.7857149999999999,203,-1
0.4666665,0.0,0.8863650000000001,0.761905,187,1
0.555555,0.410255,0.34091,0.5,113,1
0.17778,0.0,0.5454545,0.5238095,170,-1
0.727275,0.333335,0.22221999999999997,0.25532,248,-1
0.511111,0.4871795,0.5454545,0.57143,166,-1
0.227275,0.0,0.68889,0.6383,262,-1
0.20454499999999998,0.37778,0.4666665,0.5106385,212,1
0.5454545,0.333335,0.6666650000000001,0.57447,270,-1
0.4666665,0.615385,0.43182,0.5,126,1
0.511111,0.820515,0.34091,0.40476,152,-1
0.333335,0.615385,0.4772725,0.214285,182,1
0.5,0.4666665,0.4666665,0.44681,216,1
0.82222,0.43589500000000003,0.40909,0.357145,190,1
0.75,0.57778,0.17778,0.31915,251,-1
0.5333335,0.5384615,0.0,0.261905,145,-1
0.4772725,0.37778,0.5333335,0.531915,281,1
0.166665,0.33999999999999997,0.5238095,0.625,27,-1
0.5333335,0.615385,0.34091,0.5,123,1
0.4666665,0.4871795,0.36363500000000004,0.40476,167,-1
0.59091,0.68889,0.022220000000000018,0.234045,231,1
0.4772725,0.4,0.511111,0.57447,296,1
0.272725,0.6,0.333335,0.4893615,258,-1
0.4666665,0.384615,0.613635,0.5,167,-1
0.6666650000000001,0.23076999999999998,0.0,0.5238095,143,-1
0.0,0.21999999999999997,0.97619,0.825,16,1
0.57143,0.74,0.11904999999999999,0.475,53,-1
0.155555,0.0,0.68182,0.642855,186,1
0.5,0.24444500000000002,0.4,0.44681,301,1
0.5454545,0.62222,0.4,0.3617,258,-1
0.933335,0.7692300000000001,0.11363499999999999,0.238095,129,1
0.4666665,0.23076999999999998,0.5454545,0.7857149999999999,201,-1
0.954545,0.6666650000000001,0.17778,0.27659500000000004,248,-1
0.355555,0.71795,0.04545500000000002,0.0,150,-1
0.4,0.30769,0.5454545,0.57143,186,1
0.43182,0.08889000000000002,0.355555,0.829785,220,1
0.25,0.2,0.6666650000000001,0.7659549999999999,220,1
0.13636500000000001,0.26666500000000004,0.5333335,0.893615,280,1
0.642855,0.7,0.0,0.175,80,1
0.4666665,0.4615385,0.4545455,0.57143,191,1
0.772725,0.62222,0.04444500000000001,0.25532,214,1
0.0,0.46,0.57143,0.775,19,1
0.295455,0.26666500000000004,0.866665,0.70213,287,1
0.488889,0.30769,0.06818000000000002,0.642855,188,1
0.704545,0.8,0.04444500000000001,0.38298,257,-1
0.704545,0.488889,0.24444500000000002,0.0,239,-1
0.357145,0.48,0.61905,0.65,12,1
0.866665,0.7692300000000001,0.11363499999999999,0.285715,140,-1
0.5227275,0.6,0.155555,0.25532,223,1
0.6,0.384615,0.5454545,0.5,117,1
0.5454545,0.5333335,0.22221999999999997,0.0,257,-1
0.09523999999999999,0.36,0.5238095,0.65,32,-1
0.0,0.14,0.57143,0.4,52,-1
0.214285,0.09999999999999998,0.285715,0.75,23,1
0.34091,0.22221999999999997,0.82222,0.829785,314,-1
0.8863650000000001,0.5333335,0.022220000000000018,0.19149,212,1
0.6,0.153845,0.613635,0.5,124,1
0.4772725,0.6666650000000001,0.333335,0.44681,256,-1
0.733335,0.384615,0.295455,0.59524,135,-1
0.36363500000000004,0.5333335,0.4,0.44681,277,1
0.142855,0.24,0.333335,0.325,48,-1
0.4772725,0.13333499999999998,0.82222,0.5106385,270,-1
0.25,0.11110999999999999,0.6666650000000001,0.44681,272,-1
0.40909,0.6,0.488889,0.57447,285,1
0.7142850000000001,0.8200000000000001,0.142855,0.22499999999999998,67,1
0.761905,0.94,0.261905,0.22499999999999998,56,-1
0.4545455,0.37778,0.511111,0.531915,288,1
0.8,0.820515,0.0,0.285715,123,1
0.5,0.22221999999999997,0.24444500000000002,0.21276499999999998,218,1
0.26666500000000004,0.5384615,0.75,0.309525,165,-1
0.642855,0.8400000000000001,0.214285,0.125,98,-1
0.5333335,0.30769,0.34091,0.4761905,114,1
0.8863650000000001,0.6,0.2,0.234045,224,1
0.8863650000000001,0.8,0.31111,0.25532,298,1
0.0,0.21999999999999997,0.857145,0.825,17,1
0.75,0.6,0.08889000000000002,0.0,214,1
0.8,0.43589500000000003,0.40909,0.357145,108,1
0.555555,0.23076999999999998,0.295455,0.42857,114,1
0.142855,0.26,0.7142850000000001,0.675,40,-1
0.26666500000000004,0.153845,0.40909,0.690475,193,1
0.488889,0.25641,0.613635,0.90476,200,-1
0.31111,0.358975,0.5454545,0.642855,197,-1
0.2,0.0,0.613635,0.642855,162,-1
0.26666500000000004,0.20512999999999998,0.5227275,0.547619,203,-1
0.5454545,0.4666665,0.24444500000000002,0.27659500000000004,245,-1
0.047619999999999996,0.46,0.238095,0.6,49,-1
0.4,0.358975,0.636365,0.92857,198,-1
