0,1,2,3,sequence_id,label
1.0,0.615385,0.34091,0.357145,180,1
0.555555,0.384615,0.5454545,0.5,128,1
0.22221999999999997,0.153845,0.727275,0.642855,209,-1
0.4761905,0.52,0.4761905,0.22499999999999998,13,1
0.613635,0.5333335,0.06666499999999997,0.29786999999999997,241,-1
0.06818000000000002,0.4,0.355555,0.31915,279,1
0.5454545,0.5333335,0.42222,0.44681,284,1
0.5,0.4,0.57143,0.525,12,1
0.214285,0.14,0.547619,0.575,33,-1
0.214285,0.58,0.57143,0.425,38,-1
0.57778,0.5384615,0.13636500000000001,0.42857,118,1
0.09090999999999999,0.17778,0.4,0.55319,279,1
0.261905,0.33999999999999997,0.7857149999999999,0.75,24,1
0.24444500000000002,0.179485,0.93182,0.857145,195,1
0.5333335,0.384615,0.613635,0.57143,170,-1
0.4772725,0.08889000000000002,0.5333335,0.340425,296,1
0.642855,0.8,0.190475,0.09999999999999998,97,-1
0.09523999999999999,0.33999999999999997,0.452381,0.275,43,-1
0.295455,0.26666500000000004,0.62222,0.25532,302,-1
0.166665,0.32,0.738095,0.825,32,-1
0.023809999999999998,0.2,0.642855,0.875,45,-1
0.613635,0.444445,0.488889,0.19149,240,-1
0.5454545,0.37778,0.4,0.170215,233,1
0.61905,0.58,0.333335,0.375,65,-1
0.866665,0.69231,0.0,0.0,136,-1
0.68889,0.25641,0.43182,0.7142850000000001,111,1
0.386365,0.26666500000000004,0.488889,0.57447,275,1
0.11904999999999999,0.26,0.92857,0.875,5,1
0.4,0.07692500000000002,0.56818,0.5,196,1
0.933335,0.7692300000000001,0.04545500000000002,0.285715,193,1
0.59091,0.26666500000000004,0.355555,0.31915,228,1
0.28889,0.0,0.8636349999999999,0.90476,184,1
0.59091,0.333335,0.4666665,0.5106385,281,1
0.5454545,0.4,0.4666665,0.340425,279,1
0.4666665,0.4871795,0.295455,0.238095,125,1
0.511111,0.615385,0.4772725,0.4761905,179,1
0.690475,0.62,0.214285,0.375,64,-1
0.4772725,0.6444449999999999,0.24444500000000002,0.5106385,261,-1
0.97778,0.846155,0.0,0.166665,127,1
0.5333335,0.4615385,0.4772725,0.5,126,1
0.555555,0.43589500000000003,0.04545500000000002,0.261905,118,1
0.5333335,0.0,0.5454545,0.7142850000000001,125,1
0.2,0.07692500000000002,0.613635,0.90476,178,1
0.5333335,0.410255,0.4772725,0.547619,126,1
0.309525,0.52,0.5,0.675,38,-1
0.488889,0.358975,0.727275,0.642855,160,-1
0.31818,0.11110999999999999,0.5333335,0.61702,297,1
0.5227275,0.4666665,0.4666665,0.31915,234,1
0.4666665,0.10256500000000002,0.40909,0.7142850000000001,202,-1
