0,1,2,3,sequence_id,label
0.36363500000000004,0.68889,0.333335,0.25532,297,1
0.5333335,0.5384615,0.5454545,0.42857,125,1
0.857145,0.88,0.11904999999999999,0.22499999999999998,61,-1
0.5454545,0.5333335,0.4666665,0.57447,233,1
0.22221999999999997,0.025639999999999996,0.68182,0.5,199,-1
0.8863650000000001,0.6,0.13333499999999998,0.25532,213,1
0.704545,0.6666650000000001,0.155555,0.0,239,-1
0.56818,0.555555,0.4,0.38298,211,1
0.57143,0.9199999999999999,0.214285,0.2,60,-1
0.07143,0.2,0.95238,0.75,18,1
0.613635,0.5333335,0.31111,0.14893499999999998,243,-1
0.0,0.26,0.40476,0.3,41,-1
0.6666650000000001,0.30769,0.34091,0.642855,137,-1
0.5454545,0.4,0.0,0.38298,221,1
0.40909,0.28889,0.866665,0.829785,313,-1
0.4,0.0,0.227275,0.7857149999999999,176,1
0.142855,0.36,0.42857,0.3,46,-1
0.0,0.13333499999999998,0.844445,0.6383,274,-1
0.5333335,0.410255,0.36363500000000004,0.57143,119,1
0.34091,0.08889000000000002,0.511111,0.5106385,294,1
0.59091,0.488889,0.11110999999999999,0.4893615,222,1
0.642855,0.56,0.38095,0.175,91,1
0.6,0.4615385,0.20454499999999998,0.357145,128,1
0.4772725,0.42222,0.355555,0.31915,213,1
0.333335,0.23076999999999998,0.4772725,0.690475,172,1
0.5333335,0.4871795,0.386365,0.285715,190,1
0.261905,0.52,0.61905,0.675,51,-1
0.444445,0.30769,0.5454545,0.357145,167,-1
0.59091,0.5333335,0.4,0.38298,211,1
0.5454545,0.733335,0.333335,0.0,298,1
0.59091,0.733335,0.04444500000000001,0.38298,251,-1
0.6,0.025639999999999996,0.613635,0.142855,121,1
0.57143,0.54,0.214285,0.0,66,1
0.31818,0.4666665,0.5333335,0.6383,275,1
0.6444449999999999,0.4615385,0.20454499999999998,0.452381,105,1
0.06818000000000002,0.08889000000000002,0.91111,0.5106385,262,-1
0.40909,0.4,0.5333335,0.57447,283,1
0.333335,0.128205,0.5454545,0.5,203,-1
0.4772725,0.13333499999999998,0.5333335,0.340425,279,1
0.90909,0.77778,0.08889000000000002,0.25532,282,1
0.272725,0.5333335,0.333335,0.4893615,251,-1
0.42222,0.025639999999999996,0.8636349999999999,0.57143,182,1
0.6,0.5384615,0.20454499999999998,0.4761905,112,1
0.5454545,0.22221999999999997,0.333335,0.4893615,244,-1
0.704545,0.6,0.31111,0.31915,250,-1
0.954545,0.5333335,0.0,0.31915,247,-1
0.5454545,0.37778,0.333335,0.5106385,279,1
0.09523999999999999,0.32,0.285715,0.8,45,-1
0.5333335,0.564105,0.34091,0.285715,148,-1
0.4772725,0.4666665,0.488889,0.42553,223,1
0.75,0.6666650000000001,0.26666500000000004,0.19149,260,-1
0.613635,0.5333335,0.333335,0.25532,221,1
0.5454545,0.555555,0.57778,0.38298,262,-1
0.0,0.24,0.857145,0.675,6,1
0.954545,0.71111,0.0,0.31915,236,1
0.15909,0.26666500000000004,0.866665,0.829785,287,1
0.43182,0.24444500000000002,0.733335,0.893615,303,-1
0.34091,0.06666499999999997,0.933335,0.787235,275,1
0.4,0.0,0.68182,0.642855,162,-1
0.761905,0.96,0.166665,0.04999999999999999,61,-1
0.92857,0.8400000000000001,0.214285,0.125,86,1
0.7142850000000001,0.58,0.11904999999999999,0.35,55,-1
0.761905,0.4,0.642855,0.575,53,-1
0.355555,0.025639999999999996,0.8636349999999999,0.92857,195,1
0.20454499999999998,0.0,0.6666650000000001,0.659575,310,-1
0.190475,0.54,0.357145,0.575,48,-1
0.13333499999999998,0.4871795,0.4545455,0.42857,184,1
0.4772725,0.26666500000000004,0.62222,0.38298,234,1
0.91111,0.7692300000000001,0.09090999999999999,0.261905,118,1
0.0,0.33999999999999997,0.285715,0.275,39,-1
0.7857149999999999,0.8,0.238095,0.125,85,1
0.34091,0.06666499999999997,0.6,0.6383,288,1
0.5454545,0.4666665,0.2,0.57447,219,1
0.444445,0.23076999999999998,0.40909,0.7142850000000001,187,1
0.4772725,0.4,0.4,0.44681,212,1
0.20454499999999998,0.022220000000000018,0.733335,0.38298,263,-1
0.5227275,0.4,0.4,0.44681,236,1
